frame,range,num_inputs,cumulative,function_covered,function_total,line_covered,line_total,branch_covered,branch_total
0,  0- 10,4123,4123,400,3632,-1,-1,5041,72602
1, 10- 20,2159,6282,411,3632,-1,-1,5270,72602
2, 20- 30,1963,8245,429,3632,-1,-1,5517,72602
3, 30- 40,2854,11099,429,3632,-1,-1,5527,72602
4, 40- 50,1137,12236,429,3632,-1,-1,5547,72602
5, 50- 60,1292,13528,429,3632,-1,-1,5566,72602
6, 60- 70,1065,14593,429,3632,-1,-1,5576,72602
7, 70- 80,2220,16813,429,3632,-1,-1,5589,72602
8, 80- 90,1460,18273,429,3632,-1,-1,5595,72602
9, 90-100,1455,19728,431,3632,-1,-1,5627,72602
10,100-110,993,20721,431,3632,-1,-1,5627,72602
11,110-120,1007,21728,431,3632,-1,-1,5634,72602
12,120-130,1369,23097,431,3632,-1,-1,5653,72602
13,130-140,1211,24308,434,3632,-1,-1,5705,72602
14,140-150,1735,26043,436,3632,-1,-1,5748,72602
15,150-160,1551,27594,438,3632,-1,-1,5778,72602
16,160-170,2430,30024,438,3632,-1,-1,5786,72602
17,170-180,1944,31968,438,3632,-1,-1,5790,72602
18,180-190,1636,33604,438,3632,-1,-1,5790,72602
19,190-200,740,34344,438,3632,-1,-1,5790,72602
20,200-210,599,34943,438,3632,-1,-1,5792,72602
21,210-220,1022,35965,438,3632,-1,-1,5796,72602
22,220-230,1006,36971,438,3632,-1,-1,5796,72602
23,230-240,550,37521,439,3632,-1,-1,5799,72602
24,240-250,401,37922,440,3632,-1,-1,5829,72602
25,250-260,108,38030,440,3632,-1,-1,5829,72602
26,260-270,54,38084,440,3632,-1,-1,5829,72602
27,270-280,49,38133,440,3632,-1,-1,5829,72602
28,280-290,98,38231,440,3632,-1,-1,5829,72602
29,290-300,112,38343,440,3632,-1,-1,5832,72602
30,300-310,133,38476,440,3632,-1,-1,5832,72602
31,310-320,88,38564,440,3632,-1,-1,5832,72602
32,320-330,73,38637,440,3632,-1,-1,5832,72602
33,330-340,191,38828,440,3632,-1,-1,5833,72602
34,340-350,422,39250,440,3632,-1,-1,5834,72602
