frame,range,num_inputs,cumulative,function_covered,function_total,line_covered,line_total,branch_covered,branch_total
0,  0- 10,1098,1098,347,1342,6555,40329,3428,24471
1, 10- 20,661,1759,360,1342,7206,40329,4064,24471
2, 20- 30,283,2042,368,1342,7456,40329,4223,24471
3, 30- 40,115,2157,369,1342,7538,40329,4274,24471
4, 40- 50,120,2277,370,1342,7584,40329,4316,24471
5, 50- 60,67,2344,371,1342,7694,40329,4392,24471
6, 60- 70,95,2439,371,1342,7732,40329,4420,24471
7, 70- 80,64,2503,373,1342,7814,40329,4464,24471
8, 80- 90,79,2582,374,1342,7860,40329,4489,24471
9, 90-100,65,2647,384,1342,8013,40329,4559,24471
10,100-110,58,2705,384,1342,8062,40329,4596,24471
11,110-120,42,2747,384,1342,8100,40329,4629,24471
12,120-130,64,2811,384,1342,8132,40329,4652,24471
13,130-140,106,2917,384,1342,8167,40329,4676,24471
14,140-150,76,2993,385,1342,8203,40329,4697,24471
15,150-160,44,3037,386,1342,8255,40329,4723,24471
16,160-170,38,3075,386,1342,8275,40329,4740,24471
17,170-180,42,3117,386,1342,8290,40329,4754,24471
18,180-190,44,3161,386,1342,8308,40329,4770,24471
19,190-200,56,3217,386,1342,8319,40329,4781,24471
20,200-210,51,3268,386,1342,8341,40329,4796,24471
21,210-220,50,3318,386,1342,8350,40329,4803,24471
22,220-230,62,3380,386,1342,8420,40329,4840,24471
23,230-240,30,3410,386,1342,8435,40329,4845,24471
24,240-250,36,3446,386,1342,8444,40329,4854,24471
25,250-260,107,3553,386,1342,8522,40329,4897,24471
26,260-270,53,3606,386,1342,8538,40329,4910,24471
27,270-280,31,3637,386,1342,8559,40329,4920,24471
28,280-290,15,3652,386,1342,8559,40329,4920,24471
29,290-300,10,3662,386,1342,8563,40329,4922,24471
30,300-310,46,3708,390,1342,8601,40329,4934,24471
31,310-320,15,3723,390,1342,8606,40329,4936,24471
32,320-330,25,3748,390,1342,8613,40329,4944,24471
33,330-340,21,3769,390,1342,8621,40329,4951,24471
34,340-350,17,3786,390,1342,8633,40329,4959,24471
35,350-360,13,3799,390,1342,8635,40329,4962,24471
36,360-370,18,3817,390,1342,8651,40329,4971,24471
37,370-380,10,3827,390,1342,8656,40329,4976,24471
38,380-390,25,3852,390,1342,8671,40329,4983,24471
